transaction_id,transaction_amount,transaction_hour,distance_from_home_km,merchant_risk_score,transactions_last_24h,device_change_count,account_age_days,failed_attempts,international_transaction,actual_anomaly,transaction_datetime,amount_log,is_night,high_velocity,high_distance,model_prediction,predicted_anomaly,anomaly_score
TXN008104,9.78959569923174,16,17.530208588946948,0.4433331899096514,2,1,30,0,0,0,2026-02-20 16:02:00,2.378582308617308,0,0,0,1,0,-0.16323592550705313
TXN002099,12.061961245589185,16,13.168790883531834,0.2393108114217614,5,0,905,1,0,0,2026-01-07 16:07:00,2.569704284517649,0,0,0,1,0,-0.22779787029118148
TXN005129,36.49731412948037,19,6.096005239778081,0.3401919205368914,3,0,1183,1,0,0,2026-03-31 19:03:00,3.6242693071974434,0,0,0,1,0,-0.24305909013212296
TXN000249,104.32857107510232,10,2.2494136013541874,0.3020284428667961,3,0,1531,0,0,0,2026-03-22 10:39:00,4.65708471258442,0,0,0,1,0,-0.2354749655314481
TXN006562,79.43704859646506,22,1.356453967176663,0.3648948288902526,4,0,449,0,0,0,2026-03-04 22:04:00,4.387474873486241,0,0,0,1,0,-0.21500186296732088
TXN001340,36.99454778204555,11,7.41769866744879,0.3934782791979681,7,0,1456,0,0,0,2026-01-03 11:24:00,3.6374426700123754,0,0,0,1,0,-0.23921151698726134
TXN007018,19.009590395954785,18,15.05660172867212,0.3832619600434496,3,0,1583,0,0,0,2026-03-08 18:19:00,2.9962116784188524,0,0,0,1,0,-0.23591566351829402
TXN002111,23.25048282828685,19,14.357963262656392,0.3889959093743192,4,0,470,0,0,0,2026-03-22 19:48:00,3.1884365276301003,0,0,0,1,0,-0.24190570481425433
TXN001570,23.479219649650137,7,7.436219554184413,0.4171571192228412,7,1,2247,0,0,0,2026-03-05 07:27:00,3.1978245800792657,0,0,0,1,0,-0.18626893473363515
TXN001727,23.37398754551577,21,5.867319140381332,0.2209334404870451,5,0,1877,0,0,0,2026-03-26 21:44:00,3.193516479427018,0,0,0,1,0,-0.2391078561306011
TXN008385,35.8817556842472,19,7.130582770259692,0.110447665089288,5,0,1237,0,0,0,2026-02-02 19:02:00,3.6077170028765324,0,0,0,1,0,-0.24185618159286032
TXN006941,25.057233133810158,18,1.6372290085089043,0.2840915717858709,2,0,2267,1,0,0,2026-03-31 18:03:00,3.260295393143999,0,0,0,1,0,-0.21354905152342807
TXN004396,13.702983722745977,18,19.316059315144926,0.5159433313760726,9,0,2285,1,0,0,2026-01-23 18:49:00,2.688050447524648,0,1,0,1,0,-0.038010864930906885
TXN002421,65.41532179948973,9,3.0165907210346194,0.3667479857990746,5,0,1897,0,0,0,2026-02-03 09:37:00,4.195927779856019,0,0,0,1,0,-0.24212543934603836
TXN003046,8.736749143438415,12,5.573003314807329,0.3181929492445835,5,0,2450,0,0,0,2026-01-01 12:53:00,2.275907298435658,0,0,0,1,0,-0.20323526858352658
TXN005504,13.486491843894791,22,9.28985191290581,0.3039080220902146,5,0,1470,0,0,0,2026-03-14 22:37:00,2.6732166182476047,0,0,0,1,0,-0.22816833829694516
TXN003704,19.22096369555217,9,3.7330802808322425,0.3746159699758999,6,2,710,0,0,0,2026-01-18 09:34:00,3.006719872968576,0,0,0,1,0,-0.18248295037173812
TXN008192,25.367805815391797,12,3.366465325080582,0.3139840086837972,7,0,1413,0,0,0,2026-03-08 12:03:00,3.27214378929581,0,0,0,1,0,-0.24420353634293074
TXN005332,28.05829946297907,22,4.840553563290976,0.4287778425322938,6,0,900,0,0,0,2026-01-14 22:40:00,3.3693041382942703,0,0,0,1,0,-0.22859432926766
TXN009809,171.58544814807175,5,133.2382323309442,0.7234670842064501,20,5,11,7,1,1,2026-01-27 05:53:00,5.150892465408344,1,1,1,-1,1,0.04918208701844873
TXN000448,17.97672991239792,22,4.177293975300482,0.2360853474042691,3,0,1204,0,0,0,2026-03-02 22:10:00,2.943213487104956,0,0,0,1,0,-0.230206896146964
TXN007895,9.41185934173145,20,3.646850369992221,0.3825327862897331,3,0,1470,0,0,0,2026-02-25 20:42:00,2.3429454777951455,0,0,0,1,0,-0.21757366173684228
TXN008729,43.31702996289963,21,15.90654794601762,0.3625181318987449,4,0,2140,0,0,0,2026-03-05 21:49:00,3.791369026721044,0,0,0,1,0,-0.22037124738502828
TXN007829,37.495868440762166,8,8.66035374170711,0.5407622517905967,4,0,2176,0,0,0,2026-01-11 08:05:00,3.6505509223083057,0,0,0,1,0,-0.21964103112378314
TXN001769,35.87652293791782,18,4.498298489528796,0.4078273003877233,3,0,1484,0,0,0,2026-03-11 18:33:00,3.6075751138184926,0,0,0,1,0,-0.25717022022718183
TXN006809,25.9413474012753,18,7.621764827460408,0.3881772508666172,6,0,540,0,0,0,2026-02-26 18:01:00,3.293662184626663,0,0,0,1,0,-0.251118570268678
TXN004705,48.1964945541424,18,12.128305201979218,0.1120907550357673,2,0,390,0,0,0,2026-01-17 18:50:00,3.8958223720603944,0,0,0,1,0,-0.2221454465474667
TXN003870,63.27414789783024,11,12.789174057601658,0.3444986286213529,4,0,325,1,0,0,2026-01-08 11:19:00,4.163157495931914,0,0,0,1,0,-0.22638829532951782
TXN001656,27.33011160145351,15,4.338318939708879,0.3455386071990463,1,1,1524,1,1,0,2026-02-22 15:31:00,3.3439252531729475,0,0,0,1,0,-0.11588570146931498
TXN003188,59.1989318174444,14,8.248677718006086,0.3995454600517593,4,0,2050,0,0,0,2026-02-24 14:55:00,4.097654608261078,0,0,0,1,0,-0.2562211380242014
TXN000684,45.51734512251649,11,3.3606374304864137,0.4546195513796632,2,1,1948,0,0,0,2026-01-17 11:40:00,3.839825256428564,0,0,0,1,0,-0.22637635149441931
TXN004171,12.148162310009534,8,2.318942833128,0.3808531989672392,2,0,1899,0,0,0,2026-01-10 08:56:00,2.5762820005698233,0,0,0,1,0,-0.21202642422902745
TXN004478,54.15049088532522,22,7.277854144639381,0.2676937474719881,3,0,660,0,0,0,2026-03-12 22:57:00,4.010065646572414,0,0,0,1,0,-0.23344425512241523
TXN000462,33.88326751079965,12,3.538216261199087,0.339125272761357,7,0,2372,0,0,0,2026-01-15 12:56:00,3.5520072732885204,0,0,0,1,0,-0.2264353239184273
TXN005765,35.50541341169233,9,8.003872492574558,0.0,2,1,1535,0,0,0,2026-02-17 09:43:00,3.5974605622403173,0,0,0,1,0,-0.1948212755338281
TXN007523,37.140748878319165,22,6.152771911584877,0.2211781860930626,3,2,1040,1,1,0,2026-02-10 22:22:00,3.64128323496428,0,0,0,1,0,-0.09383981206453729
TXN004503,11.830341521032812,14,1.5213851758725636,0.4718644976517028,1,1,157,0,0,0,2026-01-13 14:25:00,2.5518127972158093,0,0,0,1,0,-0.16507142996453017
TXN009710,1819.5197208756647,3,52.169343282832784,0.7401766391568493,13,4,445,3,1,1,2026-01-14 03:48:00,7.506877300226776,1,1,1,-1,1,0.03175304013002089
TXN000319,40.88274654237667,19,6.308526136122648,0.3870331880129459,3,0,2483,1,0,0,2026-01-07 19:03:00,3.7348739650930662,0,0,0,1,0,-0.2140276056808314
TXN001146,33.45249527419733,11,3.431381597302829,0.4042349328076169,4,2,1382,1,0,0,2026-02-15 11:43:00,3.539581426598511,0,0,0,1,0,-0.1863396803634712
TXN005095,30.728135446443027,21,9.42872538038827,0.1422400341273799,7,0,1353,0,1,0,2026-02-02 21:57:00,3.4572038407560686,0,0,0,1,0,-0.1234599589521479
TXN001394,36.18873799086671,9,1.0264865882136291,0.0652819467794372,3,0,1519,0,1,0,2026-01-08 09:14:00,3.6160059732624332,0,0,0,1,0,-0.12386960856697127
TXN006624,32.28312425995453,11,17.792853966581287,0.2490289732861089,3,1,1327,0,0,0,2026-01-22 11:26:00,3.5050504895501855,0,0,0,1,0,-0.23555962978797784
TXN001502,23.14385458005372,19,8.598510531097624,0.3762213549042596,5,0,1156,1,0,0,2026-01-18 19:37:00,3.1840298789810837,0,0,0,1,0,-0.23653386408898963
TXN006409,24.915017657361965,21,9.168176890054095,0.2983024196308567,5,1,933,2,0,0,2026-03-10 21:32:00,3.254822632998257,0,0,0,1,0,-0.17218829875067432
TXN000377,58.38204616392877,10,8.636249609207029,0.1503976207355749,3,0,430,1,0,0,2026-03-28 10:05:00,4.083991927548403,0,0,0,1,0,-0.22420597586317836
TXN000411,52.59124551195045,11,22.100620456304963,0.3231404963598777,3,0,433,1,0,0,2026-02-19 11:25:00,3.9813857247360347,0,0,0,1,0,-0.2008262436867263
TXN001661,77.95445873243722,16,5.817176007429781,0.1983571780014019,5,0,1348,0,0,0,2026-02-11 16:17:00,4.3688712145020006,0,0,0,1,0,-0.25356045182883197
TXN003152,26.04993621690797,12,3.077096856291239,0.3201704136825488,4,0,607,0,0,0,2026-03-12 12:33:00,3.29768464731958,0,0,0,1,0,-0.2655889949294271
TXN001624,21.44960744769177,11,6.556959198956185,0.2817425743412027,3,0,1575,0,0,0,2026-02-20 11:39:00,3.111273128409186,0,0,0,1,0,-0.2598486622530261
TXN005610,33.93689506390173,14,10.934923866274588,0.4590562283900748,4,0,1558,0,0,0,2026-01-09 14:55:00,3.553543435957593,0,0,0,1,0,-0.2559145954264786
TXN008533,45.24270092625457,10,5.672900488234621,0.32884924961936,6,1,1682,0,0,0,2026-01-31 10:04:00,3.8339036336931813,0,0,0,1,0,-0.2363388354344731
TXN005803,25.359742766117257,9,7.6320730405877715,0.2729396071461838,3,0,1109,0,0,0,2026-02-02 09:13:00,3.2718379510934166,0,0,0,1,0,-0.2611777571472671
TXN005307,30.451273780888,9,6.997664792279518,0.2780307473789193,3,1,1243,0,0,0,2026-03-31 09:56:00,3.4484394841033175,0,0,0,1,0,-0.24795815550936368
TXN007087,36.22505351395181,8,16.250993952975957,0.2976098603067872,3,1,2458,0,1,0,2026-02-01 08:03:00,3.616982016150015,0,0,0,1,0,-0.10456319771695821
TXN008898,40.36325862062744,10,7.643591276268178,0.2120647933186084,3,1,1885,0,0,0,2026-01-09 10:13:00,3.7223930138623134,0,0,0,1,0,-0.24206328459637833
TXN007489,38.97452980544709,19,11.484768567382057,0.2593725446088333,1,0,616,1,0,0,2026-03-13 19:28:00,3.6882424964356355,0,0,0,1,0,-0.2027361412427129
TXN009616,157.64920510553384,4,63.13769429839572,1.0,21,6,101,4,1,1,2026-01-14 04:21:00,5.066695507651281,1,1,1,-1,1,0.05015588218043321
TXN009218,39.44409095757944,14,6.831945913296771,0.0633394322238991,6,0,2474,0,0,0,2026-02-27 14:13:00,3.699920550202478,0,0,0,1,0,-0.20140178443650436
TXN001673,25.670878140501177,13,2.8670089538812675,0.3756315830567225,2,0,780,1,0,0,2026-01-15 13:59:00,3.283572263804894,0,0,0,1,0,-0.23859269360640795
TXN002359,10.437938472293002,14,9.957960710836764,0.3611057355875968,7,0,1846,1,0,0,2026-01-28 14:10:00,2.436935766242164,0,0,0,1,0,-0.1910451844449899
TXN008468,82.34973389754306,12,4.874942899321572,0.2867315012485463,5,0,674,0,1,0,2026-02-21 12:42:00,4.423045416600742,0,0,0,1,0,-0.15001165605908806
TXN000275,17.496823966304163,7,7.142533161263324,0.151254345307405,1,1,318,0,0,0,2026-02-12 07:36:00,2.9175990398489384,0,0,0,1,0,-0.1655854694871699
TXN002474,13.495023771194592,13,10.433251064807909,0.2579458836543286,5,1,785,0,0,0,2026-01-08 13:47:00,2.6738054023305073,0,0,0,1,0,-0.24148282540762922
TXN005490,25.79299719836751,11,9.650371607406502,0.2841576671360723,8,0,2420,1,0,0,2026-02-10 11:02:00,3.2881405548040155,0,1,0,1,0,-0.08948683021116788
TXN004772,17.57321250168803,10,14.169596778320075,0.3121142353667375,4,1,78,0,0,0,2026-01-23 10:32:00,2.9217203545702173,0,0,0,1,0,-0.20634070629155177
TXN002108,50.14680239940585,7,16.282361540510717,0.2149206047741924,4,1,2100,0,0,0,2026-02-28 07:41:00,3.9346999762579284,0,0,0,1,0,-0.2033290435184073
TXN007501,101.66681686812468,18,6.677648944180316,0.2744579106544877,4,0,2239,0,0,0,2026-01-25 18:59:00,4.631488957305609,0,0,0,1,0,-0.2352324515040014
TXN004415,37.72408539732202,10,2.890011636303809,0.2255143308321235,3,0,2349,0,0,0,2026-03-24 10:17:00,3.656461768136925,0,0,0,1,0,-0.2382407315502723
TXN008139,11.574892023094115,10,6.896592872823635,0.3893208221675067,5,1,2378,0,0,0,2026-02-13 10:39:00,2.5317021293162627,0,0,0,1,0,-0.20060099528549002
TXN008661,148.24484736447286,18,2.4821860967517058,0.1093513833143338,3,2,441,0,1,0,2026-01-22 18:06:00,5.005588228155641,0,0,0,1,0,-0.07382066225294315
TXN008240,17.686813375298676,21,3.5759893345194445,0.2241487952047315,4,0,320,0,0,0,2026-03-13 21:53:00,2.9278181080169507,0,0,0,1,0,-0.2285901291374715
TXN002418,41.32150186090859,12,11.182368971118049,0.3820227036685144,7,2,1754,0,0,0,2026-03-06 12:34:00,3.745295275127077,0,0,0,1,0,-0.18054348260072445
TXN008772,91.7931191989252,16,5.1208084619704834,0.2293083465702506,5,1,651,0,0,0,2026-02-14 16:56:00,4.530372490479857,0,0,0,1,0,-0.23337709904130144
TXN002237,33.424109941057885,20,7.089236446769304,0.3660382643310169,4,0,775,1,0,0,2026-01-30 20:17:00,3.5387571892639977,0,0,0,1,0,-0.241018658632762
TXN003768,77.26801988983246,19,4.572510919656169,0.10948090633027,6,0,2368,0,0,0,2026-03-16 19:49:00,4.360139089040525,0,0,0,1,0,-0.2027707662930489
TXN009792,277.7911321487726,1,85.52718761065167,0.7229294516522867,20,4,202,2,0,1,2026-02-25 01:27:00,5.630462871166637,1,1,1,-1,1,0.030596084010934055
TXN009990,1327.7162762994712,5,106.43389050531476,0.7406086999059913,12,6,394,4,1,1,2026-02-05 05:02:00,7.191968549314867,1,1,1,-1,1,0.047390587833285536
TXN009966,1028.3396523002034,4,79.4831455414432,0.6963370758002624,21,3,38,3,1,1,2026-03-07 04:09:00,6.9366727613503985,1,1,1,-1,1,0.03703919358599361
TXN007324,38.83112479784257,10,9.752192666929968,0.3164837991201661,5,1,645,1,0,0,2026-03-12 10:35:00,3.684648636760732,0,0,0,1,0,-0.22489911310583205
TXN001384,22.337911450761865,13,5.217413670327118,0.157011472110899,4,0,2134,0,0,0,2026-02-22 13:45:00,3.1500791391682106,0,0,0,1,0,-0.24932312539879065
TXN003102,57.74929712680746,11,10.932521541434628,0.4779767740951112,2,1,1894,0,0,0,2026-03-28 11:54:00,4.07327918915368,0,0,0,1,0,-0.2214183259312505
TXN003922,38.311594695957055,17,10.287313715718165,0.2447903148351168,5,0,2102,0,0,0,2026-02-23 17:08:00,3.671519505793773,0,0,0,1,0,-0.25474151050379634
TXN006686,36.34836044370869,9,7.753908703839629,0.2697084471806661,4,0,2391,2,0,0,2026-01-12 09:54:00,3.6202890135258614,0,0,0,1,0,-0.17855089073156177
TXN003195,12.20961601352035,19,6.285070882074211,0.4647037021832598,3,0,2351,0,0,0,2026-03-30 19:53:00,2.5809450502480424,0,0,0,1,0,-0.2117692429384893
TXN001942,25.67270669232513,8,8.458089839111402,0.4272713009451916,1,0,2379,1,0,0,2026-03-05 08:49:00,3.283640821320494,0,0,0,1,0,-0.17994599370714676
TXN007714,41.12432714531376,10,1.60639664579308,0.4607735425628282,5,1,803,0,0,0,2026-01-05 10:53:00,3.7406254157334162,0,0,0,1,0,-0.2241628656368837
TXN004897,11.05045526707682,15,13.188384393852996,0.3831753037094337,3,0,675,2,0,0,2026-01-07 15:54:00,2.489102440723112,0,0,0,1,0,-0.17056718614069194
TXN004783,11.034905125308168,14,14.084134378029916,0.3390153954575259,3,0,854,0,0,0,2026-02-01 14:42:00,2.487811187972402,0,0,0,1,0,-0.23562179167163494
TXN001497,126.46648404651062,14,4.976121556012624,0.3845455626685357,4,1,2481,1,0,0,2026-01-07 14:44:00,4.847853459818602,0,0,0,1,0,-0.17538565110312265
TXN001958,254.55999549161996,13,0.7423098571886244,0.5030273898818995,5,0,1372,1,0,0,2026-01-29 13:50:00,5.543457198092962,0,0,0,1,0,-0.17717017055632578
TXN009172,34.08884644556056,18,1.4334819385919828,0.1178007017768716,2,2,2004,0,0,0,2026-01-04 18:50:00,3.5578833148900535,0,0,0,1,0,-0.16776746747618315
TXN009746,819.2209883616229,1,111.32022267829024,0.7503505406108356,16,9,165,6,1,1,2026-03-17 01:33:00,6.709573801952215,1,1,1,-1,1,0.05273133347391057
TXN007333,154.47569121235836,15,10.177217627219012,0.0707117888294551,5,1,1725,0,0,0,2026-03-14 15:38:00,5.046489392790383,0,0,0,1,0,-0.18998212218209615
TXN007950,33.30666434304612,8,4.058538724509399,0.4897886219769467,2,0,1378,0,0,0,2026-03-17 08:35:00,3.5353396310145566,0,0,0,1,0,-0.23282448160132874
TXN003018,5.254573610304903,13,15.87774652725856,0.42191293084169,3,0,526,0,0,0,2026-01-01 13:43:00,1.8333129737783813,0,0,0,1,0,-0.18874934489854106
TXN006747,17.80533682041923,22,9.293964471457892,0.5697216259849736,3,0,1472,0,0,0,2026-01-15 22:56:00,2.934140702978021,0,0,0,1,0,-0.1973041359733939
TXN000514,18.35833362069016,20,4.637287781175277,0.4424532540207552,3,0,639,1,0,0,2026-02-25 20:54:00,2.963123004832452,0,0,0,1,0,-0.2163002978396063
TXN003935,34.43439420770123,9,2.991177987268483,0.588024274125532,3,2,2260,0,0,0,2026-03-27 09:50:00,3.567682936241982,0,0,0,1,0,-0.15585093085450646
TXN003026,25.724954065762205,12,16.698237278956537,0.2427258173104662,6,0,1840,0,0,0,2026-01-22 12:10:00,3.285597738135533,0,0,0,1,0,-0.23705384811560687
TXN001200,80.37404329605802,18,5.462983162881386,0.1634461218560983,2,0,2254,0,0,0,2026-03-22 18:13:00,4.3990563437291526,0,0,0,1,0,-0.22461052276166504
TXN005029,76.4968238105366,20,4.622280613587154,0.1086800697826237,6,0,2085,0,0,0,2026-02-20 20:41:00,4.350236952429621,0,0,0,1,0,-0.20749625201117172
TXN009785,203.54793805899024,1,120.24852761983064,0.7664027610520829,24,7,263,3,1,1,2026-03-30 01:08:00,5.320802363948117,1,1,1,-1,1,0.048632016843462855
TXN000922,16.992380800480134,22,6.37910684561509,0.5411320521043246,2,0,1997,1,0,0,2026-01-31 22:52:00,2.8899483794219307,0,0,0,1,0,-0.16600342100511944
TXN004650,28.52843999567701,9,27.470337440792843,0.1569753543613349,2,0,136,1,0,0,2026-03-02 09:18:00,3.3853538665810863,0,0,0,1,0,-0.14767616221514346
TXN005333,39.11519043435369,16,5.047807682247855,0.3535474741397914,5,0,1275,0,0,0,2026-02-14 16:45:00,3.6917550764049634,0,0,0,1,0,-0.2656678274105188
TXN001077,12.039847405892454,16,9.881296356867278,0.3051393744455709,5,1,2010,0,0,0,2026-03-26 16:44:00,2.5680098544279253,0,0,0,1,0,-0.22562881351729708
TXN006769,96.8218242599106,10,16.526408287664754,0.2738971002562173,5,0,168,0,0,0,2026-01-02 10:53:00,4.5831477040879065,0,0,0,1,0,-0.21039619205840832
TXN009411,32.371811371120884,14,8.281166906055718,0.4586649858602715,4,0,1033,0,0,0,2026-03-05 14:39:00,3.5077115727141597,0,0,0,1,0,-0.26179665077536673
TXN001672,26.09031394734157,8,5.922585942869422,0.4224500525131019,5,0,922,0,0,0,2026-01-12 08:59:00,3.2991762450790048,0,0,0,1,0,-0.24763154200002546
TXN000475,96.4697042806759,16,8.262579238599416,0.3798310832096075,2,1,408,1,0,0,2026-01-14 16:58:00,4.579541604392284,0,0,0,1,0,-0.2022474761600439
TXN009187,10.90261687306634,22,12.296108814874056,0.2925357642077372,4,0,2250,0,0,0,2026-01-09 22:03:00,2.47675828124155,0,0,0,1,0,-0.1944729005374331
TXN008840,48.66081252318273,13,2.07142425957456,0.1877082529154813,3,0,2189,0,0,0,2026-01-16 13:42:00,3.9052161416695426,0,0,0,1,0,-0.2463193650989754
TXN005759,23.63826109866241,20,12.079574941538128,0.1137603196638055,5,0,2005,0,0,0,2026-02-05 20:27:00,3.2043005638804325,0,0,0,1,0,-0.21801463552023614
TXN006298,15.845521087228574,10,5.867865373072529,0.2175374939744045,3,0,359,0,0,0,2026-01-20 10:26:00,2.824084810617437,0,0,0,1,0,-0.23923173006811527
TXN002479,13.8724690222145,19,15.456801245783586,0.350783739213358,2,0,1838,0,0,0,2026-01-20 19:02:00,2.699511787187487,0,0,0,1,0,-0.219279820236031
TXN005494,128.21764985308585,17,11.141728714400523,0.2004960482108007,1,0,1742,1,0,0,2026-03-22 17:58:00,4.861498190788388,0,0,0,1,0,-0.17515257793893646
TXN003915,12.498887316947776,12,2.283621021037572,0.3499542388527432,3,0,1440,0,0,0,2026-03-12 12:59:00,2.602607261080758,0,0,0,1,0,-0.23931545007891886
TXN002139,14.799307673006084,13,9.110488528382488,0.251770496787097,6,0,122,1,0,0,2026-02-03 13:47:00,2.759966120908705,0,0,0,1,0,-0.2159010847478967
TXN005455,62.453761539840194,14,6.032453788998665,0.1634142859024772,2,0,2310,0,0,0,2026-01-21 14:47:00,4.1503114759310185,0,0,0,1,0,-0.23316772278196757
TXN005380,23.054595668860628,21,1.0702064372732785,0.1533018343129903,9,0,1404,0,0,0,2026-01-19 21:24:00,3.1803260663990773,0,1,0,1,0,-0.08609938671133222
TXN008986,97.83976783759576,8,2.2638790270152347,0.2902502448631253,1,0,1631,0,0,0,2026-01-13 08:46:00,4.5935000322467054,0,0,0,1,0,-0.1983527656306543
TXN004024,55.11011541280274,13,7.3708012380980605,0.281384624334428,5,1,1261,0,0,0,2026-02-24 13:01:00,4.027316106663327,0,0,0,1,0,-0.25417798021026705
TXN003486,23.691303598345502,8,26.712533365785145,0.006539781746711,6,0,1806,1,0,0,2026-02-23 08:47:00,3.206451100600207,0,0,0,1,0,-0.1227674671843364
TXN002456,87.06979173993908,10,1.4518767484189707,0.2129056355826658,2,0,1191,1,0,0,2026-01-26 10:59:00,4.47812958810399,0,0,0,1,0,-0.2106086516137734
TXN002465,58.262079355250734,9,6.249916369027076,0.3200534485572161,4,0,2008,0,0,0,2026-03-26 09:20:00,4.0819696302110735,0,0,0,1,0,-0.2528552801467501
TXN008697,152.11787370776062,17,2.8415867150500302,0.4548305259896236,3,0,775,1,0,0,2026-02-21 17:01:00,5.031208041164657,0,0,0,1,0,-0.19932157944390033
TXN001370,18.631957207943582,13,6.221200390851255,0.0400804119286091,7,0,1872,0,0,0,2026-03-04 13:56:00,2.977158708256705,0,0,0,1,0,-0.20182257044011392
TXN006689,10.579999368563245,13,6.962688994818556,0.2206304532953029,4,0,2447,1,0,0,2026-03-30 13:17:00,2.4492794176166304,0,0,0,1,0,-0.19961892293098876
TXN007457,18.33298025452072,21,11.448986584732475,0.3908043083081586,5,0,1597,0,0,0,2026-03-10 21:50:00,2.9618124590143404,0,0,0,1,0,-0.2288593457385486
TXN009975,157.18198888077035,23,46.08732894018041,0.6108046308476096,18,5,145,2,1,1,2026-01-02 23:14:00,5.063746198540929,1,1,0,-1,1,0.06130903833373902
TXN001902,26.656081718735702,9,3.214585043097582,0.3099229956481459,1,1,2201,0,0,0,2026-02-16 09:50:00,3.319845657443411,0,0,0,1,0,-0.19737237028322507
TXN004872,80.16406403711477,12,10.91551658001743,0.5874457294346633,5,0,274,0,0,0,2026-03-19 12:05:00,4.3964725880892805,0,0,0,1,0,-0.20133800676366603
TXN004711,22.29967273858094,18,21.01045840904474,0.3824766478880508,6,0,796,1,0,0,2026-03-14 18:20:00,3.1484393149185492,0,0,0,1,0,-0.19887902196650847
TXN007887,70.87587155584065,9,7.024539840233794,0.0,7,1,363,0,0,0,2026-01-15 09:11:00,4.2749406250383,0,0,0,1,0,-0.16320874098176785
TXN001794,51.23234391534556,18,3.077911445612933,0.2027787599940518,4,2,2185,0,0,0,2026-02-18 18:36:00,3.9557019182428355,0,0,0,1,0,-0.19355667671933574
TXN002875,32.453610279018704,11,3.6443266844951183,0.2301379345889007,2,0,1147,0,0,0,2026-01-10 11:31:00,3.510159711363562,0,0,0,1,0,-0.253464533839047
TXN006218,15.213259224641568,9,1.078424762774553,0.2673348843374499,3,0,754,1,0,0,2026-01-31 09:57:00,2.785829378130768,0,0,0,1,0,-0.21913828010011482
TXN005214,42.92938004723627,10,0.9565587421783636,0.5067774376913896,5,0,2023,0,0,0,2026-02-03 10:00:00,3.7825833456012043,0,0,0,1,0,-0.21940321316638034
TXN002246,35.43965388235985,11,7.2895127675053475,0.370523024022339,3,1,863,0,0,0,2026-02-21 11:34:00,3.5956575740579506,0,0,0,1,0,-0.24933338532535188
TXN001742,29.673840900245533,14,11.095014426380034,0.421765205638443,3,1,2012,0,0,0,2026-03-02 14:32:00,3.4234102034199854,0,0,0,1,0,-0.24029408488113213
TXN001021,46.51817364076992,16,8.139862816659598,0.3542735529071453,3,0,1757,0,0,0,2026-02-25 16:37:00,3.8611122408303227,0,0,0,1,0,-0.2639825990745968
TXN000706,49.10232904372976,13,7.41889353223657,0.2453196234058344,4,2,312,1,0,0,2026-03-12 13:58:00,3.9140674949090877,0,0,0,1,0,-0.1912470539249444
TXN004295,72.55140177613134,13,5.570448860613818,0.2682698506455475,3,2,1752,0,0,0,2026-02-26 13:30:00,4.297984505684746,0,0,0,1,0,-0.19900831753583653
TXN005577,21.44962190874953,8,5.002919196331424,0.1657302498574393,9,0,728,0,0,0,2026-01-31 08:56:00,3.111273772565354,0,1,0,1,0,-0.09925870620009503
TXN007167,113.7072019260094,13,25.639383345375872,0.4172500396034393,4,0,1807,0,0,0,2026-03-19 13:23:00,4.7423828114057445,0,0,0,1,0,-0.184087848205017
TXN008178,89.42636205336626,22,12.604554932026334,0.2673336500682445,1,0,1345,1,0,0,2026-03-11 22:42:00,4.504535840521139,0,0,0,1,0,-0.17191898764122082
TXN000909,50.3785111326528,14,1.8759869656824557,0.1698544908118664,6,1,1683,0,0,0,2026-02-04 14:40:00,3.9392200136957607,0,0,0,1,0,-0.23051916826747632
TXN005194,22.54841752652192,22,7.49753303082296,0.3050022545331349,3,1,2372,0,0,0,2026-02-13 22:57:00,3.159058621878619,0,0,0,1,0,-0.20653055372815637
TXN003078,47.44048868739187,10,6.491325306381653,0.2193455357388641,6,0,1214,0,0,0,2026-03-11 10:16:00,3.8803360071433315,0,0,0,1,0,-0.25000273774326454
TXN009367,26.842884251360257,8,6.730109792118888,0.1701187548193229,6,1,798,1,0,0,2026-01-01 08:01:00,3.3265774310827756,0,0,0,1,0,-0.1993785718236798
TXN000595,65.00089010777435,16,3.680326971035396,0.3973195753140104,5,1,849,0,0,0,2026-03-13 16:04:00,4.189668228416913,0,0,0,1,0,-0.2390865670833544
TXN005305,28.015417947169592,16,8.76949028254829,0.4102333514100442,4,1,1177,0,0,0,2026-01-09 16:06:00,3.3678273420595786,0,0,0,1,0,-0.25084721660255765
TXN000441,42.5058852073484,7,3.512907478475749,0.0539956003391541,2,0,534,1,1,0,2026-01-29 07:50:00,3.772896221066436,0,0,0,1,0,-0.09024345040625237
TXN007607,18.476901780191177,9,9.75655600947041,0.1839850329427506,1,0,673,0,0,0,2026-02-16 09:19:00,2.9692292393737842,0,0,0,1,0,-0.206457487693833
TXN004093,30.760690124926345,10,15.56683642449938,0.3978787390970186,3,0,1038,0,0,0,2026-01-31 10:15:00,3.4582293655171106,0,0,0,1,0,-0.2450045512608663
TXN006135,19.65969075177474,20,7.482347113366492,0.1598571977503802,5,1,2035,0,0,0,2026-02-14 20:29:00,3.028184495127128,0,0,0,1,0,-0.2133117792525227
TXN000011,24.502581998015664,11,4.686903555647071,0.1379739927263764,2,1,1015,1,0,0,2026-03-17 11:48:00,3.2387797018626006,0,0,0,1,0,-0.20909087893093736
TXN003777,10.071965073769157,11,13.246325330025494,0.2715456715752921,4,0,1368,1,0,0,2026-01-29 11:04:00,2.4044162444058474,0,0,0,1,0,-0.21593991019073433
